"","controller","condition","item","rt","NA","subject","group"
"6907","DashedSentence","Unambiguous",16,4547,"FALSE","Native 31","Native"
"6911","DashedSentence","Ambiguous",3,4263,"FALSE","Native 31","Native"
"6915","DashedSentence","Unambiguous",4,6860,"FALSE","Native 31","Native"
"6939","DashedSentence","Unambiguous",13,3455,"FALSE","Native 31","Native"
"6985","DashedSentence","Ambiguous",5,7724,"FALSE","Native 32","Native"
"7001","DashedSentence","Unambiguous",12,6793,"FALSE","Native 32","Native"
"7009","DashedSentence","Ambiguous",2,4183,"FALSE","Native 32","Native"
"7057","DashedSentence","Unambiguous",9,4518,"FALSE","Native 32","Native"
"7069","DashedSentence","Unambiguous",15,4163,"FALSE","Native 32","Native"
"7073","DashedSentence","Ambiguous",11,4339,"FALSE","Native 32","Native"
"7081","DashedSentence","Unambiguous",18,5297,"FALSE","Native 32","Native"
"7133","DashedSentence","Unambiguous",6,5565,"FALSE","Native 32","Native"
"7141","DashedSentence","Ambiguous",17,3679,"FALSE","Native 32","Native"
"7145","DashedSentence","Unambiguous",3,3691,"FALSE","Native 32","Native"
"7149","DashedSentence","Ambiguous",8,5454,"FALSE","Native 32","Native"
"7161","DashedSentence","Ambiguous",14,3597,"FALSE","Native 32","Native"
"7189","DashedSentence","Unambiguous",5,5731,"FALSE","Native 33","Native"
"7197","DashedSentence","Ambiguous",7,5776,"FALSE","Native 33","Native"
"7201","DashedSentence","Unambiguous",11,4828,"FALSE","Native 33","Native"
"7205","DashedSentence","Unambiguous",8,5148,"FALSE","Native 33","Native"
"7285","DashedSentence","Ambiguous",10,5278,"FALSE","Native 33","Native"
"7309","DashedSentence","Ambiguous",13,6379,"FALSE","Native 33","Native"
"7321","DashedSentence","Ambiguous",4,4147,"FALSE","Native 33","Native"
"7329","DashedSentence","Unambiguous",2,6289,"FALSE","Native 33","Native"
"7337","DashedSentence","Ambiguous",16,6324,"FALSE","Native 33","Native"
"7345","DashedSentence","Unambiguous",17,7301,"FALSE","Native 33","Native"
"7373","DashedSentence","Ambiguous",1,4776,"FALSE","Native 33","Native"
"7385","DashedSentence","Unambiguous",14,5701,"FALSE","Native 33","Native"
"7401","DashedSentence","Unambiguous",7,5767,"FALSE","Native 34","Native"
"7413","DashedSentence","Unambiguous",1,5498,"FALSE","Native 34","Native"
"7421","DashedSentence","Ambiguous",15,3468,"FALSE","Native 34","Native"
"7433","DashedSentence","Unambiguous",13,6678,"FALSE","Native 34","Native"
"7453","DashedSentence","Ambiguous",12,8421,"FALSE","Native 34","Native"
"7477","DashedSentence","Ambiguous",18,6017,"FALSE","Native 34","Native"
"7497","DashedSentence","Unambiguous",4,7478,"FALSE","Native 34","Native"
"7501","DashedSentence","Ambiguous",9,6468,"FALSE","Native 34","Native"
"7509","DashedSentence","Unambiguous",10,5845,"FALSE","Native 34","Native"
"7581","DashedSentence","Unambiguous",16,4053,"FALSE","Native 34","Native"
"7597","DashedSentence","Ambiguous",6,2918,"FALSE","Native 34","Native"
"7601","DashedSentence","Ambiguous",3,7735,"FALSE","Native 34","Native"
"7671","DashedSentence","Unambiguous",3,6888,"FALSE","Native 35","Native"
"7683","DashedSentence","Ambiguous",5,6169,"FALSE","Native 35","Native"
"7687","DashedSentence","Unambiguous",9,5712,"FALSE","Native 35","Native"
"7703","DashedSentence","Ambiguous",14,7014,"FALSE","Native 35","Native"
"7711","DashedSentence","Ambiguous",11,9156,"FALSE","Native 35","Native"
"7731","DashedSentence","Ambiguous",8,6655,"FALSE","Native 35","Native"
"7735","DashedSentence","Unambiguous",6,11808,"FALSE","Native 35","Native"
"7755","DashedSentence","Ambiguous",17,5507,"FALSE","Native 35","Native"
"7759","DashedSentence","Unambiguous",18,5880,"FALSE","Native 35","Native"
"7763","DashedSentence","Unambiguous",15,6814,"FALSE","Native 35","Native"
"7791","DashedSentence","Ambiguous",2,7151,"FALSE","Native 35","Native"
"7839","DashedSentence","Unambiguous",12,7498,"FALSE","Native 35","Native"
"7855","DashedSentence","Unambiguous",5,2648,"FALSE","Native 36","Native"
"7867","DashedSentence","Ambiguous",4,2355,"FALSE","Native 36","Native"
"7871","DashedSentence","Unambiguous",14,7856,"FALSE","Native 36","Native"
"7875","DashedSentence","Unambiguous",17,2226,"FALSE","Native 36","Native"
"7887","DashedSentence","Unambiguous",11,2959,"FALSE","Native 36","Native"
"7903","DashedSentence","Ambiguous",13,2348,"FALSE","Native 36","Native"
"7963","DashedSentence","Unambiguous",8,4759,"FALSE","Native 36","Native"
"7987","DashedSentence","Unambiguous",2,3928,"FALSE","Native 36","Native"
"8011","DashedSentence","Ambiguous",16,4792,"FALSE","Native 36","Native"
"8019","DashedSentence","Ambiguous",1,2844,"FALSE","Native 36","Native"
"8047","DashedSentence","Ambiguous",7,5217,"FALSE","Native 36","Native"
"8051","DashedSentence","Ambiguous",10,3043,"FALSE","Native 36","Native"
"8087","DashedSentence","Ambiguous",3,8240,"FALSE","Native 37","Native"
"8091","DashedSentence","Ambiguous",15,4802,"FALSE","Native 37","Native"
"8123","DashedSentence","Ambiguous",9,7510,"FALSE","Native 37","Native"
"8127","DashedSentence","Unambiguous",10,4442,"FALSE","Native 37","Native"
"8143","DashedSentence","Unambiguous",1,8584,"FALSE","Native 37","Native"
"8151","DashedSentence","Unambiguous",4,8622,"FALSE","Native 37","Native"
"8179","DashedSentence","Unambiguous",13,10304,"FALSE","Native 37","Native"
"8207","DashedSentence","Ambiguous",18,6690,"FALSE","Native 37","Native"
"8211","DashedSentence","Ambiguous",12,19298,"FALSE","Native 37","Native"
"8219","DashedSentence","Unambiguous",16,5158,"FALSE","Native 37","Native"
"8247","DashedSentence","Unambiguous",7,5507,"FALSE","Native 37","Native"
"8283","DashedSentence","Ambiguous",6,3985,"FALSE","Native 37","Native"
"8315","DashedSentence","Unambiguous",6,4322,"FALSE","Native 38","Native"
"8319","DashedSentence","Unambiguous",15,4556,"FALSE","Native 38","Native"
"8327","DashedSentence","Ambiguous",2,6488,"FALSE","Native 38","Native"
"8347","DashedSentence","Unambiguous",3,4461,"FALSE","Native 38","Native"
"8383","DashedSentence","Ambiguous",17,7625,"FALSE","Native 38","Native"
"8387","DashedSentence","Ambiguous",8,7570,"FALSE","Native 38","Native"
"8403","DashedSentence","Unambiguous",18,7760,"FALSE","Native 38","Native"
"8431","DashedSentence","Unambiguous",9,4937,"FALSE","Native 38","Native"
"8455","DashedSentence","Ambiguous",11,12742,"FALSE","Native 38","Native"
"8459","DashedSentence","Ambiguous",14,5623,"FALSE","Native 38","Native"
"8479","DashedSentence","Unambiguous",12,5527,"FALSE","Native 38","Native"
"8495","DashedSentence","Ambiguous",5,5878,"FALSE","Native 38","Native"
"8523","DashedSentence","Ambiguous",4,4763,"FALSE","Native 39","Native"
"8535","DashedSentence","Unambiguous",5,4298,"FALSE","Native 39","Native"
"8547","DashedSentence","Ambiguous",7,5910,"FALSE","Native 39","Native"
"8567","DashedSentence","Unambiguous",11,9647,"FALSE","Native 39","Native"
"8571","DashedSentence","Ambiguous",16,8416,"FALSE","Native 39","Native"
"8599","DashedSentence","Unambiguous",14,3190,"FALSE","Native 39","Native"
"8623","DashedSentence","Unambiguous",2,2611,"FALSE","Native 39","Native"
"8627","DashedSentence","Ambiguous",13,6968,"FALSE","Native 39","Native"
"8691","DashedSentence","Unambiguous",8,5203,"FALSE","Native 39","Native"
"8703","DashedSentence","Unambiguous",17,4336,"FALSE","Native 39","Native"
"8715","DashedSentence","Ambiguous",1,2248,"FALSE","Native 39","Native"
"8731","DashedSentence","Ambiguous",10,5489,"FALSE","Native 39","Native"
"8749","DashedSentence","Unambiguous",9,4331,"FALSE","Native 40","Native"
"8777","DashedSentence","Ambiguous",2,7155,"FALSE","Native 40","Native"
"8797","DashedSentence","Unambiguous",3,8242,"FALSE","Native 40","Native"
"8809","DashedSentence","Ambiguous",14,6255,"FALSE","Native 40","Native"
"8885","DashedSentence","Ambiguous",17,8917,"FALSE","Native 40","Native"
"8909","DashedSentence","Unambiguous",6,5297,"FALSE","Native 40","Native"
"8913","DashedSentence","Ambiguous",8,7869,"FALSE","Native 40","Native"
"8917","DashedSentence","Unambiguous",15,7284,"FALSE","Native 40","Native"
"8921","DashedSentence","Ambiguous",11,5745,"FALSE","Native 40","Native"
"8925","DashedSentence","Ambiguous",5,8867,"FALSE","Native 40","Native"
"8945","DashedSentence","Unambiguous",18,4770,"FALSE","Native 40","Native"
"8949","DashedSentence","Unambiguous",12,5569,"FALSE","Native 40","Native"
"8985","DashedSentence","Ambiguous",13,6909,"FALSE","Non-Native 1","Non-Native"
"9033","DashedSentence","Unambiguous",5,8185,"FALSE","Non-Native 1","Non-Native"
"9057","DashedSentence","Ambiguous",16,5109,"FALSE","Non-Native 1","Non-Native"
"9065","DashedSentence","Unambiguous",8,6145,"FALSE","Non-Native 1","Non-Native"
"9101","DashedSentence","Ambiguous",10,10139,"FALSE","Non-Native 1","Non-Native"
"9117","DashedSentence","Unambiguous",14,6925,"FALSE","Non-Native 1","Non-Native"
"9121","DashedSentence","Unambiguous",2,4602,"FALSE","Non-Native 1","Non-Native"
"9137","DashedSentence","Unambiguous",17,9037,"FALSE","Non-Native 1","Non-Native"
"9157","DashedSentence","Ambiguous",4,4665,"FALSE","Non-Native 1","Non-Native"
"9169","DashedSentence","Ambiguous",7,7182,"FALSE","Non-Native 1","Non-Native"
"9173","DashedSentence","Unambiguous",11,6544,"FALSE","Non-Native 1","Non-Native"
"9177","DashedSentence","Ambiguous",1,5686,"FALSE","Non-Native 1","Non-Native"
"9217","DashedSentence","Unambiguous",7,7466,"FALSE","Non-Native 2","Non-Native"
"9245","DashedSentence","Ambiguous",3,6155,"FALSE","Non-Native 2","Non-Native"
"9265","DashedSentence","Ambiguous",18,7427,"FALSE","Non-Native 2","Non-Native"
"9269","DashedSentence","Unambiguous",1,6847,"FALSE","Non-Native 2","Non-Native"
"9289","DashedSentence","Unambiguous",16,6508,"FALSE","Non-Native 2","Non-Native"
"9301","DashedSentence","Unambiguous",10,6732,"FALSE","Non-Native 2","Non-Native"
"9341","DashedSentence","Unambiguous",4,3121,"FALSE","Non-Native 2","Non-Native"
"9349","DashedSentence","Unambiguous",13,3226,"FALSE","Non-Native 2","Non-Native"
"9357","DashedSentence","Ambiguous",9,7251,"FALSE","Non-Native 2","Non-Native"
"9369","DashedSentence","Ambiguous",6,5872,"FALSE","Non-Native 2","Non-Native"
"9385","DashedSentence","Ambiguous",15,7433,"FALSE","Non-Native 2","Non-Native"
"9389","DashedSentence","Ambiguous",12,6699,"FALSE","Non-Native 2","Non-Native"
"9423","DashedSentence","Ambiguous",5,9906,"FALSE","Non-Native 3","Non-Native"
"9427","DashedSentence","Ambiguous",14,6374,"FALSE","Non-Native 3","Non-Native"
"9447","DashedSentence","Unambiguous",15,6089,"FALSE","Non-Native 3","Non-Native"
"9463","DashedSentence","Ambiguous",17,9233,"FALSE","Non-Native 3","Non-Native"
"9467","DashedSentence","Unambiguous",12,6650,"FALSE","Non-Native 3","Non-Native"
"9479","DashedSentence","Unambiguous",9,6359,"FALSE","Non-Native 3","Non-Native"
"9483","DashedSentence","Ambiguous",8,6874,"FALSE","Non-Native 3","Non-Native"
"9563","DashedSentence","Unambiguous",6,7576,"FALSE","Non-Native 3","Non-Native"
"9567","DashedSentence","Unambiguous",3,6779,"FALSE","Non-Native 3","Non-Native"
"9591","DashedSentence","Unambiguous",18,7093,"FALSE","Non-Native 3","Non-Native"
"9615","DashedSentence","Ambiguous",2,7975,"FALSE","Non-Native 3","Non-Native"
"9623","DashedSentence","Ambiguous",11,7211,"FALSE","Non-Native 3","Non-Native"
"9643","DashedSentence","Unambiguous",11,5294,"FALSE","Non-Native 4","Non-Native"
"9663","DashedSentence","Unambiguous",5,8060,"FALSE","Non-Native 4","Non-Native"
"9671","DashedSentence","Unambiguous",14,3367,"FALSE","Non-Native 4","Non-Native"
"9695","DashedSentence","Ambiguous",13,11551,"FALSE","Non-Native 4","Non-Native"
"9707","DashedSentence","Ambiguous",7,5349,"FALSE","Non-Native 4","Non-Native"
"9719","DashedSentence","Ambiguous",10,22980,"FALSE","Non-Native 4","Non-Native"
"9727","DashedSentence","Ambiguous",1,3020,"FALSE","Non-Native 4","Non-Native"
"9731","DashedSentence","Unambiguous",8,13268,"FALSE","Non-Native 4","Non-Native"
"9763","DashedSentence","Ambiguous",4,6013,"FALSE","Non-Native 4","Non-Native"
"9795","DashedSentence","Unambiguous",17,5503,"FALSE","Non-Native 4","Non-Native"
"9799","DashedSentence","Ambiguous",16,36763,"FALSE","Non-Native 4","Non-Native"
"9815","DashedSentence","Unambiguous",2,9449,"FALSE","Non-Native 4","Non-Native"
"9921","DashedSentence","Unambiguous",10,16586,"FALSE","Non-Native 5","Non-Native"
"9949","DashedSentence","Ambiguous",3,8525,"FALSE","Non-Native 5","Non-Native"
"9957","DashedSentence","Unambiguous",4,12788,"FALSE","Non-Native 5","Non-Native"
"9961","DashedSentence","Unambiguous",1,18195,"FALSE","Non-Native 5","Non-Native"
"9965","DashedSentence","Ambiguous",18,5844,"FALSE","Non-Native 5","Non-Native"
"9981","DashedSentence","Ambiguous",12,12012,"FALSE","Non-Native 5","Non-Native"
"9985","DashedSentence","Unambiguous",7,14593,"FALSE","Non-Native 5","Non-Native"
"9989","DashedSentence","Unambiguous",16,12328,"FALSE","Non-Native 5","Non-Native"
"9997","DashedSentence","Unambiguous",13,9150,"FALSE","Non-Native 5","Non-Native"
"10009","DashedSentence","Ambiguous",6,4403,"FALSE","Non-Native 5","Non-Native"
"10057","DashedSentence","Ambiguous",9,5815,"FALSE","Non-Native 5","Non-Native"
"10061","DashedSentence","Ambiguous",15,11078,"FALSE","Non-Native 5","Non-Native"
"10137","DashedSentence","Ambiguous",8,16481,"FALSE","Non-Native 6","Non-Native"
"10141","DashedSentence","Unambiguous",12,10007,"FALSE","Non-Native 6","Non-Native"
"10145","DashedSentence","Ambiguous",14,11976,"FALSE","Non-Native 6","Non-Native"
"10157","DashedSentence","Ambiguous",2,24053,"FALSE","Non-Native 6","Non-Native"
"10165","DashedSentence","Unambiguous",9,11228,"FALSE","Non-Native 6","Non-Native"
"10169","DashedSentence","Ambiguous",5,12967,"FALSE","Non-Native 6","Non-Native"
"10185","DashedSentence","Unambiguous",15,10639,"FALSE","Non-Native 6","Non-Native"
"10241","DashedSentence","Unambiguous",6,8607,"FALSE","Non-Native 6","Non-Native"
"10257","DashedSentence","Unambiguous",3,3404,"FALSE","Non-Native 6","Non-Native"
"10289","DashedSentence","Ambiguous",17,13540,"FALSE","Non-Native 6","Non-Native"
"10297","DashedSentence","Unambiguous",18,8504,"FALSE","Non-Native 6","Non-Native"
"10301","DashedSentence","Ambiguous",11,7595,"FALSE","Non-Native 6","Non-Native"
"10359","DashedSentence","Ambiguous",1,5577,"FALSE","Non-Native 7","Non-Native"
"10375","DashedSentence","Ambiguous",10,9483,"FALSE","Non-Native 7","Non-Native"
"10383","DashedSentence","Ambiguous",13,10430,"FALSE","Non-Native 7","Non-Native"
"10407","DashedSentence","Unambiguous",17,8430,"FALSE","Non-Native 7","Non-Native"
"10435","DashedSentence","Unambiguous",14,7128,"FALSE","Non-Native 7","Non-Native"
"10447","DashedSentence","Ambiguous",7,7641,"FALSE","Non-Native 7","Non-Native"
"10451","DashedSentence","Unambiguous",5,17165,"FALSE","Non-Native 7","Non-Native"
"10459","DashedSentence","Ambiguous",16,13200,"FALSE","Non-Native 7","Non-Native"
"10463","DashedSentence","Unambiguous",2,8070,"FALSE","Non-Native 7","Non-Native"
"10467","DashedSentence","Unambiguous",11,5899,"FALSE","Non-Native 7","Non-Native"
"10519","DashedSentence","Unambiguous",8,9621,"FALSE","Non-Native 7","Non-Native"
"10523","DashedSentence","Ambiguous",4,3864,"FALSE","Non-Native 7","Non-Native"
"10541","DashedSentence","Ambiguous",12,8316,"FALSE","Non-Native 8","Non-Native"
"10561","DashedSentence","Ambiguous",9,8830,"FALSE","Non-Native 8","Non-Native"
"10577","DashedSentence","Unambiguous",13,8893,"FALSE","Non-Native 8","Non-Native"
"10589","DashedSentence","Unambiguous",16,14404,"FALSE","Non-Native 8","Non-Native"
"10593","DashedSentence","Unambiguous",7,10913,"FALSE","Non-Native 8","Non-Native"
"10601","DashedSentence","Ambiguous",6,10887,"FALSE","Non-Native 8","Non-Native"
"10609","DashedSentence","Unambiguous",10,17465,"FALSE","Non-Native 8","Non-Native"
"10657","DashedSentence","Ambiguous",3,4516,"FALSE","Non-Native 8","Non-Native"
"10677","DashedSentence","Ambiguous",15,6360,"FALSE","Non-Native 8","Non-Native"
"10685","DashedSentence","Unambiguous",4,8655,"FALSE","Non-Native 8","Non-Native"
"10705","DashedSentence","Unambiguous",1,4717,"FALSE","Non-Native 8","Non-Native"
"10709","DashedSentence","Ambiguous",18,7444,"FALSE","Non-Native 8","Non-Native"
"10765","DashedSentence","Ambiguous",5,8866,"FALSE","Non-Native 9","Non-Native"
"10817","DashedSentence","Unambiguous",3,3923,"FALSE","Non-Native 9","Non-Native"
"10821","DashedSentence","Ambiguous",11,6938,"FALSE","Non-Native 9","Non-Native"
"10829","DashedSentence","Unambiguous",18,4005,"FALSE","Non-Native 9","Non-Native"
"10833","DashedSentence","Unambiguous",12,7444,"FALSE","Non-Native 9","Non-Native"
"10837","DashedSentence","Ambiguous",14,6179,"FALSE","Non-Native 9","Non-Native"
"10865","DashedSentence","Ambiguous",17,9602,"FALSE","Non-Native 9","Non-Native"
"10897","DashedSentence","Unambiguous",15,5337,"FALSE","Non-Native 9","Non-Native"
"10905","DashedSentence","Ambiguous",8,5099,"FALSE","Non-Native 9","Non-Native"
"10941","DashedSentence","Unambiguous",6,5211,"FALSE","Non-Native 9","Non-Native"
"10957","DashedSentence","Unambiguous",9,7973,"FALSE","Non-Native 9","Non-Native"
"10969","DashedSentence","Ambiguous",2,7479,"FALSE","Non-Native 9","Non-Native"
"10997","DashedSentence","Ambiguous",1,9190,"FALSE","Non-Native 10","Non-Native"
"11005","DashedSentence","Unambiguous",17,15108,"FALSE","Non-Native 10","Non-Native"
"11061","DashedSentence","Ambiguous",13,6859,"FALSE","Non-Native 10","Non-Native"
"11093","DashedSentence","Ambiguous",10,12122,"FALSE","Non-Native 10","Non-Native"
"11097","DashedSentence","Ambiguous",7,13065,"FALSE","Non-Native 10","Non-Native"
"11101","DashedSentence","Ambiguous",16,9473,"FALSE","Non-Native 10","Non-Native"
"11117","DashedSentence","Unambiguous",5,11557,"FALSE","Non-Native 10","Non-Native"
"11133","DashedSentence","Unambiguous",11,16973,"FALSE","Non-Native 10","Non-Native"
"11173","DashedSentence","Unambiguous",14,20909,"FALSE","Non-Native 10","Non-Native"
"11177","DashedSentence","Ambiguous",4,11816,"FALSE","Non-Native 10","Non-Native"
"11181","DashedSentence","Unambiguous",8,14821,"FALSE","Non-Native 10","Non-Native"
"11193","DashedSentence","Unambiguous",2,8057,"FALSE","Non-Native 10","Non-Native"
"11243","DashedSentence","Ambiguous",15,12516,"FALSE","Non-Native 11","Non-Native"
"11263","DashedSentence","Unambiguous",7,5625,"FALSE","Non-Native 11","Non-Native"
"11267","DashedSentence","Unambiguous",13,9538,"FALSE","Non-Native 11","Non-Native"
"11283","DashedSentence","Ambiguous",18,15833,"FALSE","Non-Native 11","Non-Native"
"11291","DashedSentence","Unambiguous",4,7409,"FALSE","Non-Native 11","Non-Native"
"11303","DashedSentence","Unambiguous",10,3810,"FALSE","Non-Native 11","Non-Native"
"11311","DashedSentence","Ambiguous",9,11164,"FALSE","Non-Native 11","Non-Native"
"11371","DashedSentence","Unambiguous",16,13710,"FALSE","Non-Native 11","Non-Native"
"11379","DashedSentence","Ambiguous",12,9526,"FALSE","Non-Native 11","Non-Native"
"11407","DashedSentence","Unambiguous",1,6370,"FALSE","Non-Native 11","Non-Native"
"11415","DashedSentence","Ambiguous",3,6460,"FALSE","Non-Native 11","Non-Native"
"11419","DashedSentence","Ambiguous",6,5442,"FALSE","Non-Native 11","Non-Native"
"11439","DashedSentence","Unambiguous",12,8072,"FALSE","Non-Native 12","Non-Native"
"11487","DashedSentence","Ambiguous",11,8443,"FALSE","Non-Native 12","Non-Native"
"11491","DashedSentence","Ambiguous",8,10790,"FALSE","Non-Native 12","Non-Native"
"11499","DashedSentence","Unambiguous",15,10496,"FALSE","Non-Native 12","Non-Native"
"11567","DashedSentence","Ambiguous",5,15510,"FALSE","Non-Native 12","Non-Native"
"11575","DashedSentence","Ambiguous",14,6824,"FALSE","Non-Native 12","Non-Native"
"11587","DashedSentence","Ambiguous",2,9402,"FALSE","Non-Native 12","Non-Native"
"11591","DashedSentence","Unambiguous",3,12658,"FALSE","Non-Native 12","Non-Native"
"11611","DashedSentence","Ambiguous",17,4032,"FALSE","Non-Native 12","Non-Native"
"11619","DashedSentence","Unambiguous",18,10349,"FALSE","Non-Native 12","Non-Native"
"11639","DashedSentence","Unambiguous",6,14173,"FALSE","Non-Native 12","Non-Native"
"11643","DashedSentence","Unambiguous",9,9994,"FALSE","Non-Native 12","Non-Native"
"11657","DashedSentence","Ambiguous",16,10626,"FALSE","Non-Native 13","Non-Native"
"11693","DashedSentence","Unambiguous",11,4882,"FALSE","Non-Native 13","Non-Native"
"11741","DashedSentence","Unambiguous",5,2637,"FALSE","Non-Native 13","Non-Native"
"11745","DashedSentence","Unambiguous",17,2973,"FALSE","Non-Native 13","Non-Native"
"11749","DashedSentence","Unambiguous",2,2555,"FALSE","Non-Native 13","Non-Native"
"11765","DashedSentence","Unambiguous",8,3119,"FALSE","Non-Native 13","Non-Native"
"11773","DashedSentence","Unambiguous",14,2382,"FALSE","Non-Native 13","Non-Native"
"11789","DashedSentence","Ambiguous",10,3592,"FALSE","Non-Native 13","Non-Native"
"11797","DashedSentence","Ambiguous",13,4921,"FALSE","Non-Native 13","Non-Native"
"11813","DashedSentence","Ambiguous",1,3013,"FALSE","Non-Native 13","Non-Native"
"11853","DashedSentence","Ambiguous",7,4081,"FALSE","Non-Native 13","Non-Native"
"11857","DashedSentence","Ambiguous",4,3155,"FALSE","Non-Native 13","Non-Native"
"11903","DashedSentence","Ambiguous",3,3043,"FALSE","Non-Native 14","Non-Native"
"11915","DashedSentence","Ambiguous",18,11295,"FALSE","Non-Native 14","Non-Native"
"11923","DashedSentence","Ambiguous",12,11394,"FALSE","Non-Native 14","Non-Native"
"11951","DashedSentence","Ambiguous",6,11130,"FALSE","Non-Native 14","Non-Native"
"11963","DashedSentence","Unambiguous",4,14190,"FALSE","Non-Native 14","Non-Native"
"11983","DashedSentence","Ambiguous",9,16476,"FALSE","Non-Native 14","Non-Native"
"11991","DashedSentence","Ambiguous",15,12752,"FALSE","Non-Native 14","Non-Native"
"12039","DashedSentence","Unambiguous",10,7846,"FALSE","Non-Native 14","Non-Native"
"12071","DashedSentence","Unambiguous",13,5378,"FALSE","Non-Native 14","Non-Native"
"12075","DashedSentence","Unambiguous",16,7481,"FALSE","Non-Native 14","Non-Native"
"12083","DashedSentence","Unambiguous",7,15263,"FALSE","Non-Native 14","Non-Native"
"12087","DashedSentence","Unambiguous",1,8365,"FALSE","Non-Native 14","Non-Native"
"12121","DashedSentence","Unambiguous",18,10937,"FALSE","Non-Native 15","Non-Native"
"12137","DashedSentence","Unambiguous",3,10619,"FALSE","Non-Native 15","Non-Native"
"12145","DashedSentence","Unambiguous",15,16221,"FALSE","Non-Native 15","Non-Native"
"12157","DashedSentence","Ambiguous",11,7863,"FALSE","Non-Native 15","Non-Native"
"12169","DashedSentence","Ambiguous",14,7085,"FALSE","Non-Native 15","Non-Native"
"12177","DashedSentence","Unambiguous",12,9963,"FALSE","Non-Native 15","Non-Native"
"12233","DashedSentence","Ambiguous",8,13234,"FALSE","Non-Native 15","Non-Native"
"12237","DashedSentence","Ambiguous",17,6312,"FALSE","Non-Native 15","Non-Native"
"12241","DashedSentence","Ambiguous",5,8687,"FALSE","Non-Native 15","Non-Native"
"12269","DashedSentence","Unambiguous",6,7076,"FALSE","Non-Native 15","Non-Native"
"12305","DashedSentence","Ambiguous",2,10459,"FALSE","Non-Native 15","Non-Native"
"12317","DashedSentence","Unambiguous",9,6239,"FALSE","Non-Native 15","Non-Native"
"12335","DashedSentence","Ambiguous",1,4606,"FALSE","Non-Native 16","Non-Native"
"12355","DashedSentence","Ambiguous",16,7215,"FALSE","Non-Native 16","Non-Native"
"12359","DashedSentence","Unambiguous",2,4872,"FALSE","Non-Native 16","Non-Native"
"12375","DashedSentence","Unambiguous",14,9482,"FALSE","Non-Native 16","Non-Native"
"12407","DashedSentence","Unambiguous",8,5796,"FALSE","Non-Native 16","Non-Native"
"12427","DashedSentence","Ambiguous",4,3412,"FALSE","Non-Native 16","Non-Native"
"12431","DashedSentence","Unambiguous",11,14207,"FALSE","Non-Native 16","Non-Native"
"12447","DashedSentence","Ambiguous",10,6860,"FALSE","Non-Native 16","Non-Native"
"12451","DashedSentence","Ambiguous",13,6302,"FALSE","Non-Native 16","Non-Native"
"12487","DashedSentence","Ambiguous",7,7335,"FALSE","Non-Native 16","Non-Native"
"12511","DashedSentence","Unambiguous",5,10179,"FALSE","Non-Native 16","Non-Native"
"12523","DashedSentence","Unambiguous",17,4540,"FALSE","Non-Native 16","Non-Native"
"12573","DashedSentence","Ambiguous",6,5075,"FALSE","Non-Native 17","Non-Native"
"12581","DashedSentence","Ambiguous",12,5754,"FALSE","Non-Native 17","Non-Native"
"12589","DashedSentence","Unambiguous",7,5421,"FALSE","Non-Native 17","Non-Native"
"12605","DashedSentence","Unambiguous",16,4801,"FALSE","Non-Native 17","Non-Native"
"12625","DashedSentence","Unambiguous",13,4699,"FALSE","Non-Native 17","Non-Native"
"12649","DashedSentence","Ambiguous",18,4621,"FALSE","Non-Native 17","Non-Native"
"12661","DashedSentence","Unambiguous",1,4488,"FALSE","Non-Native 17","Non-Native"
"12665","DashedSentence","Ambiguous",15,6073,"FALSE","Non-Native 17","Non-Native"
"12669","DashedSentence","Unambiguous",4,4549,"FALSE","Non-Native 17","Non-Native"
"12681","DashedSentence","Ambiguous",9,7596,"FALSE","Non-Native 17","Non-Native"
"12685","DashedSentence","Ambiguous",3,5003,"FALSE","Non-Native 17","Non-Native"
"12737","DashedSentence","Unambiguous",10,6575,"FALSE","Non-Native 17","Non-Native"
"12807","DashedSentence","Unambiguous",6,6141,"FALSE","Non-Native 18","Non-Native"
"12847","DashedSentence","Ambiguous",2,3992,"FALSE","Non-Native 18","Non-Native"
"12851","DashedSentence","Ambiguous",14,4330,"FALSE","Non-Native 18","Non-Native"
"12859","DashedSentence","Ambiguous",8,4208,"FALSE","Non-Native 18","Non-Native"
"12879","DashedSentence","Ambiguous",5,9090,"FALSE","Non-Native 18","Non-Native"
"12891","DashedSentence","Unambiguous",9,4033,"FALSE","Non-Native 18","Non-Native"
"12931","DashedSentence","Ambiguous",17,5211,"FALSE","Non-Native 18","Non-Native"
"12935","DashedSentence","Unambiguous",18,9549,"FALSE","Non-Native 18","Non-Native"
"12947","DashedSentence","Unambiguous",15,4642,"FALSE","Non-Native 18","Non-Native"
"12955","DashedSentence","Unambiguous",12,7011,"FALSE","Non-Native 18","Non-Native"
"12959","DashedSentence","Unambiguous",3,4135,"FALSE","Non-Native 18","Non-Native"
"12987","DashedSentence","Ambiguous",11,3598,"FALSE","Non-Native 18","Non-Native"
"13025","DashedSentence","Unambiguous",17,10383,"FALSE","Non-Native 19","Non-Native"
"13061","DashedSentence","Ambiguous",4,12312,"FALSE","Non-Native 19","Non-Native"
"13065","DashedSentence","Unambiguous",5,15998,"FALSE","Non-Native 19","Non-Native"
"13081","DashedSentence","Ambiguous",16,8319,"FALSE","Non-Native 19","Non-Native"
